class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
3941,MATH,111L,003,Laboratory Calculus I,"Introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Differentiation, transcendental functions, optimization, differential equations, numerical approximations, Euler's method, the Fundamental Theorem, separation of variables, slope fields, and mathematical modeling. Not open to students who have credit for Mathematics 105L, 106L, or 121. Registration contingent on proctored Calculus I Placement Test on the first day of class.",,1,LEC,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,32,32,0,7,35,Graded,N,Departmental Staff
3942,MATH,111L,004,Laboratory Calculus I,"Introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Differentiation, transcendental functions, optimization, differential equations, numerical approximations, Euler's method, the Fundamental Theorem, separation of variables, slope fields, and mathematical modeling. Not open to students who have credit for Mathematics 105L, 106L, or 121. Registration contingent on proctored Calculus I Placement Test on the first day of class.",,1,LEC,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,32,32,0,0,35,Graded,N,Departmental Staff
3943,MATH,111L,005,Laboratory Calculus I,"Introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Differentiation, transcendental functions, optimization, differential equations, numerical approximations, Euler's method, the Fundamental Theorem, separation of variables, slope fields, and mathematical modeling. Not open to students who have credit for Mathematics 105L, 106L, or 121. Registration contingent on proctored Calculus I Placement Test on the first day of class.",,1,LEC,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,32,32,0,0,35,Graded,N,Departmental Staff
7634,MATH,111L,01L,Laboratory Calculus I,"Introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Differentiation, transcendental functions, optimization, differential equations, numerical approximations, Euler's method, the Fundamental Theorem, separation of variables, slope fields, and mathematical modeling. Not open to students who have credit for Mathematics 105L, 106L, or 121. Registration contingent on proctored Calculus I Placement Test on the first day of class.",,0,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,32,30,2,0,30,Graded,N,Victor Gardner
7635,MATH,111L,02L,Laboratory Calculus I,"Introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Differentiation, transcendental functions, optimization, differential equations, numerical approximations, Euler's method, the Fundamental Theorem, separation of variables, slope fields, and mathematical modeling. Not open to students who have credit for Mathematics 105L, 106L, or 121. Registration contingent on proctored Calculus I Placement Test on the first day of class.",,0,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,32,32,0,6,30,Graded,N,Victor Gardner
7636,MATH,111L,03L,Laboratory Calculus I,"Introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Differentiation, transcendental functions, optimization, differential equations, numerical approximations, Euler's method, the Fundamental Theorem, separation of variables, slope fields, and mathematical modeling. Not open to students who have credit for Mathematics 105L, 106L, or 121. Registration contingent on proctored Calculus I Placement Test on the first day of class.",,0,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,32,32,0,7,30,Graded,N,Victor Gardner
7637,MATH,111L,04L,Laboratory Calculus I,"Introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Differentiation, transcendental functions, optimization, differential equations, numerical approximations, Euler's method, the Fundamental Theorem, separation of variables, slope fields, and mathematical modeling. Not open to students who have credit for Mathematics 105L, 106L, or 121. Registration contingent on proctored Calculus I Placement Test on the first day of class.",,0,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,32,32,0,0,30,Graded,N,Victor Gardner
7638,MATH,111L,05L,Laboratory Calculus I,"Introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Differentiation, transcendental functions, optimization, differential equations, numerical approximations, Euler's method, the Fundamental Theorem, separation of variables, slope fields, and mathematical modeling. Not open to students who have credit for Mathematics 105L, 106L, or 121. Registration contingent on proctored Calculus I Placement Test on the first day of class.",,0,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,32,32,0,0,30,Graded,N,Victor Gardner
3944,MATH,112L,001,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,130,125,5,9,90,Graded,N,Sarah Jane Schott
3945,MATH,112L,002,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,120,87,33,2,90,Graded,N,Sarah Jane Schott
3946,MATH,112L,01L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,25,22,3,0,30,Graded,N,Sarah Jane Schott
3947,MATH,112L,02L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,5,30,Graded,N,Sarah Jane Schott
3948,MATH,112L,03L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,1,30,Graded,N,Sarah Jane Schott
3949,MATH,112L,04L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,0,30,Graded,N,Sarah Jane Schott
3950,MATH,112L,05L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,3,30,Graded,N,Sarah Jane Schott
3951,MATH,112L,06L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,1,30,Graded,N,Sarah Jane Schott
3952,MATH,112L,07L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,1,30,Graded,N,Sarah Jane Schott
3953,MATH,112L,08L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,25,22,3,0,30,Graded,N,Sarah Jane Schott
3954,MATH,112L,09L,Laboratory Calculus II,"Second semester of introductory calculus with a laboratory component. Emphasis on laboratory projects, group work, and written reports. Methods of integration, applications of integrals, functions defined by integration, improper integrals, introduction to probability and distributions, infinite series, Taylor polynomials, series solutions of differential equations, systems of differential equations, Fourier series. Not open to students who have had Mathematics 122 or 122L. Prerequisite: Mathematics 106L or 111L (AP/IPC/PMC placement credit for Math 21 is not sufficient if Math 122L is offered) or consent.",,0,LAB,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,25,18,7,0,30,Graded,N,Sarah Jane Schott
4104,MATH,160CN,01,Elements of Mathematical Modeling,"Introductory course providing basic approaches for describing real-world problems. Students will learn and practice the mathematical modeling process, in which they will iteratively identify a real-world problem, define variables, perform mathematics, analyze, test, and refine their solution, and eventually implement their model and present results. A variety of types of models will be introduced, including linear and nonlinear models, discrete dynamical systems, optimization, and statistics. The real-world problems will connect to a running theme throughout each semester.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,12,12,0,0,12,Graded,N,Suzanne Crifo; Thomas P Witelski
4009,MATH,181,01,Math Everywhere: Mathematical Concepts and Reasoning in our Modern World,"Mathematical concepts and reasoning, and their essential and exciting roles in our modern world. Topics include but not limited to: storage and communication of data, images, and music; social networks; evaluation of assessments based on statistics; design of visuals for video games and animated movies. Designed for students without college math but with interest in mathematical concepts important to modern applications. Six largely independent units, focused on building understanding and appreciation rather than development of mathematical techniques. Transfer credit not accepted as equivalent.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,30,30,0,16,35,Graded,N,Jonathan Mattingly
4010,MATH,181,02,Math Everywhere: Mathematical Concepts and Reasoning in our Modern World,"Mathematical concepts and reasoning, and their essential and exciting roles in our modern world. Topics include but not limited to: storage and communication of data, images, and music; social networks; evaluation of assessments based on statistics; design of visuals for video games and animated movies. Designed for students without college math but with interest in mathematical concepts important to modern applications. Six largely independent units, focused on building understanding and appreciation rather than development of mathematical techniques. Transfer credit not accepted as equivalent.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,30,30,0,24,35,Graded,N,Shira Viel
4001,MATH,202D,001,Multivariable Calculus for Economics,"Gaussian elimination, matrix algebra, determinants, linear independence. Calculus of several variables, chain rule, implicit differentiation. Optimization, first order conditions, Lagrange multipliers. Integration of functions of several variables. Prerequisite: Mathematics 22, 112L, 122, or 122L. Not open to students who have taken Mathematics 212, 216, 218D-1, 218D-2, 219, 221, or 222.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,100,91,9,9,100,Graded,N,Xavier S Mela
4002,MATH,202D,01D,Multivariable Calculus for Economics,"Gaussian elimination, matrix algebra, determinants, linear independence. Calculus of several variables, chain rule, implicit differentiation. Optimization, first order conditions, Lagrange multipliers. Integration of functions of several variables. Prerequisite: Mathematics 22, 112L, 122, or 122L. Not open to students who have taken Mathematics 212, 216, 218D-1, 218D-2, 219, 221, or 222.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,25,16,9,1,30,Graded,N,Departmental Staff
4003,MATH,202D,02D,Multivariable Calculus for Economics,"Gaussian elimination, matrix algebra, determinants, linear independence. Calculus of several variables, chain rule, implicit differentiation. Optimization, first order conditions, Lagrange multipliers. Integration of functions of several variables. Prerequisite: Mathematics 22, 112L, 122, or 122L. Not open to students who have taken Mathematics 212, 216, 218D-1, 218D-2, 219, 221, or 222.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,1,30,Graded,N,Departmental Staff
4004,MATH,202D,03D,Multivariable Calculus for Economics,"Gaussian elimination, matrix algebra, determinants, linear independence. Calculus of several variables, chain rule, implicit differentiation. Optimization, first order conditions, Lagrange multipliers. Integration of functions of several variables. Prerequisite: Mathematics 22, 112L, 122, or 122L. Not open to students who have taken Mathematics 212, 216, 218D-1, 218D-2, 219, 221, or 222.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,2,30,Graded,N,Departmental Staff
4005,MATH,202D,04D,Multivariable Calculus for Economics,"Gaussian elimination, matrix algebra, determinants, linear independence. Calculus of several variables, chain rule, implicit differentiation. Optimization, first order conditions, Lagrange multipliers. Integration of functions of several variables. Prerequisite: Mathematics 22, 112L, 122, or 122L. Not open to students who have taken Mathematics 212, 216, 218D-1, 218D-2, 219, 221, or 222.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,5,30,Graded,N,Departmental Staff
3955,MATH,212,01,Multivariable Calculus,"Partial differentiation, multiple integrals, and topics in differential and integral vector calculus, including Green's theorem, the divergence theorem, and Stokes's theorem. Not open to students who have taken Mathematics 202, 219, or 222. Prerequisite: Mathematics 22, 112L, 122, or 122L.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,30,30,0,1,35,Graded,N,Departmental Staff
3956,MATH,212,02,Multivariable Calculus,"Partial differentiation, multiple integrals, and topics in differential and integral vector calculus, including Green's theorem, the divergence theorem, and Stokes's theorem. Not open to students who have taken Mathematics 202, 219, or 222. Prerequisite: Mathematics 22, 112L, 122, or 122L.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,30,30,0,2,35,Graded,N,Departmental Staff
4029,MATH,218D-1,001,Matrices and Vector Spaces,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to data-driven problems. Intended primarily for students in computer science and other data-focused sciences. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,60,41,19,4,80,Graded,N,Joseph David Rabinoff
4030,MATH,218D-1,002,Matrices and Vector Spaces,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to data-driven problems. Intended primarily for students in computer science and other data-focused sciences. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,60,30,30,0,80,Graded,N,Ruilin Shi
4031,MATH,218D-1,01D,Matrices and Vector Spaces,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to data-driven problems. Intended primarily for students in computer science and other data-focused sciences. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,25,5,20,0,30,Graded,N,Soham Karwa; Joseph David Rabinoff
4032,MATH,218D-1,02D,Matrices and Vector Spaces,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to data-driven problems. Intended primarily for students in computer science and other data-focused sciences. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,25,21,4,0,30,Graded,N,Joseph David Rabinoff
4033,MATH,218D-1,03D,Matrices and Vector Spaces,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to data-driven problems. Intended primarily for students in computer science and other data-focused sciences. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,4,30,Graded,N,Joseph David Rabinoff
4034,MATH,218D-1,04D,Matrices and Vector Spaces,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to data-driven problems. Intended primarily for students in computer science and other data-focused sciences. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,24,20,4,0,30,Graded,N,Joseph David Rabinoff
4065,MATH,218D-2,001,Matrices and Vectors,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to engineering problems. Intended primarily for students in engineering. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,60,35,25,1,60,Graded,N,Brian David Fitzpatrick
4066,MATH,218D-2,002,Matrices and Vectors,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to engineering problems. Intended primarily for students in engineering. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,60,53,7,8,60,Graded,N,Brian David Fitzpatrick
4067,MATH,218D-2,01D,Matrices and Vectors,"Solving systems of linear equations, matrix factorizations and fundamental vector subspaces, orthogonality, least squares problems, eigenvalues and eigenvectors, the singular value decomposition and principal component analysis, applications to engineering problems. Intended primarily for students in engineering. Prospective math majors should take Mathematics 221 instead. Not open to students who have taken Mathematics 216 or 221. Recommended prerequisite: Mathematics 21, 121, 106L, or 111L.",,0,DIS,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,30,9,21,0,30,Graded,N,Brian David Fitzpatrick
