filename,semester,course,instructor,question_number,question_text,response_text
ARTHIST-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"Engaging with computational methods by considering their intellectual capacities, particularly by pushing and sometimes manipulating their abilities to conduct more experimental and critical works."
ARTHIST-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,Every aspect of this class was stimulating. I exercised parts of my brain I didn't know existed.
ARTHIST-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"Learning how to use each program was always exciting, even if it then became challenging to try to complete projects with the brief introductions we received."
ARTHIST-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,7,What would you like to say about this course to a student who is considering taking it in the future?,This course is perfect for those who want to learn the basics and get an overview of valuable software for digital art projects.
ARTHIST-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,7,What would you like to say about this course to a student who is considering taking it in the future?,"Being aware of the structure of the course, which requires quick and rapid engagement with each module. Each module has a brief timeframe to understand the capacities and limitations of the method, as well as the development of the concept and execution of the project."
ARTHIST-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,7,What would you like to say about this course to a student who is considering taking it in the future?,Be prepared to feel defeated/confused/frustrated.
ARTHIST-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,7,What would you like to say about this course to a student who is considering taking it in the future?,Be prepared to do the majority of your learning independently
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","making, formatting and designing maps in arcgis, how to format and upload data into arcgis, how to use other tools in tandem with arcgis like illustrator, photoshop, airtable, houdini, and more."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",The methods to organize information in machine-readable ways; the insights to critically engage cartographic practices; the skills to visualize geographic information effectively
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","I learned ArcGIS basics and also cool tricks, and I learned about allegorical maps and liminal spaces and counter-mapping."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","I learned counter-mapping, data visualizations techniques, and obtaining obscure data."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",I learned how to use ArcGIS software creatively and how to do mapping work in conjunction with theoretical exercises tied to the literature we read.
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",I learned excellent skills in both ArcGIS Pro and Adobe Photoshop. I learned about cartography and Art Viz.
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","I appreciate how the labs were progressively harder, but not so overwhelming that they couldn't be figured out in a week. I would keep the lab structure, along with one on one mentoring during class, and group critiques. The readings were also magnificent!"
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","The half reading/presentation/discussion and half lab structure was helpful in approaching cartography both theoretically and practically. Also the way students first watch the video before class was helpful, as I could slow down or pause and re-watch the part I need to process, and I got to ask the questions to the instructor when I am in class."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","It was clear that Professor Triplett put a lot of thought into the structure of this course. It was challenging, but the way he acknowledged this was encouraging and felt very supportive. I wish we had more time to work on final projects, but I don't know how that would be possible given everything we needed to cover to get to the final project stage."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","The labs were extremely helpful, and Pro Triplett did a fantastic job walking us through every blockade that we might run into when learning a new software."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",The lab-style nature of the course was very helpful.
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","The Creative Cartography course created a highly engaging and supportive learning environment that encouraged both critical thinking and creative exploration. Professor Triplett structured the course in a way that balanced technical skill-building in map-making with deep conceptual inquiry into spatial narratives and visual storytelling. I particularly appreciated the open-ended nature of the assignments, which allowed me to align course projects with my dissertation interests on historical land use and environmental change.  The class discussions and weekly readings provided a strong theoretical foundation that challenged me to think more deeply about what maps represent—and what they omit. The feedback sessions, especially peer critiques and one-on-one check-ins, were extremely valuable for refining both the design and intent behind my maps.One of the most effective components I would recommend keeping is the scaffolded structure of the final project. It was incredibly helpful to break the process into stages (proposal, moodboard, draft, etc.), which made the final creative deliverable feel achievable and purposeful. I also found the integration of both analog and digital cartographic techniques to be pedagogically rich, and I’d encourage maintaining that blend in future iterations of the course."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"I loved learning a little about cartography through our course readings outside of the lab work. The class felt very well - rounded because I was not only engaging with readings and discussions, but also with the mapping program itself. I also appreciate that I was encouraged to think creatively and given plenty of freedom to design my project."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"Not only did the instructor teach all the basic skills of navigating the software, he made sure that he would be happy to help you learn any additional skills that might be useful for the topic you chose. The way he can teach the material tailored to each student's level, interest, and type of project was wonderful, and though it was a large class, it still had a depth of one-on-one teaching."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,I wish I could take the same course again because I feel like it would be just as stimulating the second time around.
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"Pro Triplett was consistently engaged and excited to share his knowledge with us, but for us to feel as though our reflections on new material helped grow the subject matter discussion."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"This class was intellectually stimulating because it invited us to rethink maps not just as tools for representation, but as cultural, political, and artistic artifacts. The integration of critical theory with hands-on design work created a unique space to experiment and question—something I haven’t experienced in other courses. The encouragement to situate our own identities and research within our mapping projects made the work personally meaningful and conceptually rich.What made the course especially engaging was the freedom to pursue a self-directed final project. It pushed me to synthesize spatial analysis, historical research, and visual storytelling in new ways. I was able to explore how cartography can represent liminal spaces and historical erasure—central themes in my dissertation."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,7,What would you like to say about this course to a student who is considering taking it in the future?,"Whether you decide that mapping is your thing or not, this class will help you refine your research questions and data visualization. The class content, energy, and instruction are great and highly recommended!"
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,7,What would you like to say about this course to a student who is considering taking it in the future?,"Take it! Ed is so kind and dedicated, and it such a refreshingly good blend of making/reading/discussing. It also felt good to be learning a hard skill."
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,7,What would you like to say about this course to a student who is considering taking it in the future?,You will receive a ton of support throughout the process of this course and learn valuable skills!
ARTHIST-719S-01_Triplett__Edward_Spring_2025.html,Spring 2025,ARTHIST-719S-01 : CREATIVE CARTOGRAPHY.ARTHIST-719S-01.ARTSVIS-719S-01.CMAC-719S-01.ISS-719S-01.,Edward Triplett,7,What would you like to say about this course to a student who is considering taking it in the future?,"If you're even remotely interested in maps, visual storytelling, or thinking critically about how space and place are represented, take this course. Creative Cartography is unlike any other class—it's where theory meets art, and where personal narrative meets spatial analysis."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","1. Thought critically about how we interact with computer interfaces
2. Designed my own interface (smart home app)
3. Learned more about my own aesthetic leanings"
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",I understand more about the way we interact with screens and embodied design.
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","I developed a new way of looking at things that I interact with in my daily life, a better understanding of the thought process behind interface designs, and I broadened my scope of how people can interact with interfaces + how those interfaces interact back."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","uiux design theory and critique, book of notice, do my own ui design"
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","Inputs, outputs, how humans interact with computers"
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","1. basic theory of interface
2. how to develop an interface design
3. how to design UI/UX with the thinking of input, output and function"
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","1. The specifics of design thinking to execute a concept (e.g. mapping out exactly what a user is doing and what kind of output or feedback they should be getting in return)
2. Learning to see the logic of design as a whole system (like how an input gives an output, and how that links back to the overall functionality). We did a lot of sketching and diagramming to outline these relationships
3. Imagining more experimental/unique interfaces & thinking of unusual/new ways people can interact with a computer, such as touch, sound, motion, even things like environmental changes."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","I researched alot of different types of interfaces that I liked, and became more creative in designing interfaces myself."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",I learned how to design an interface digitally. I learned the interactions required in creating a platform that is functional. I also learned how to balance visual aesthetics with functionality in my final project design.
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","We learned the skills of how to make a creative website. However, I cannot say three things we learned. The professor did not teach, instead we would take turns making the same presentation every week until the class period ended. This is class was the most student run class I have taken at Duke."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",Lots of personal reflection through book of notice. Thought that was interesting.
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",I liked the personal projects and design aspect of it. We were able to choose to learn about what interested us which helped. I also liked the ideas and inspiration professor Seaman gave to students.
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","I enjoyed the zoom option for times when I was too sick to come in person but still wanted to participate in some way, the dukebox folder where you could see classmates' work for inspiration but mostly to make sure I understood what was being asked of us, and the opportunity to share and receive feedback from the professor and other classmates."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","presentation, in class discussion, 1-1 meeting"
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",1 on 1 meetings
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",interface report. Cause we always use mobile apps with designed interfaces in our daily lives. Observing and reflecting is a good way to study how to build up a successful interface for a specific purpose.
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","The self-directed structure of the class let us explore our own interests in-depth by sticking with one project throughout the semester. I liked that we weren’t boxed into one kind of interface or topic & our presentations let each of us dive into interfaces that we were genuinely curious about. The presentation-based format also made it easy to learn from each other and see a wide range. I liked the flexible structure & think it encouraged creativity. We also kept our own ""Book of Notice"" throughout the semester & it was up to us what we put/how often we updated; this was also a nice way to be creative & see/be inspired by our moodboards."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","Every student present every week which keeps everyone engaged, and the professor gives feedback and guidance and help you learn based on what you researched."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","Professor Seaman was kind and supportive to all of the students in the class, and I was able to learn more about everyone's individual interests regarding interface design."
ARTSVIS-198-01_Seaman__William_Spring_2025.html,Spring 2025,ARTSVIS-198-01 : EXPERIMENTAL INTERFACE DESIGN.ARTSVIS-198-01.CMAC-198-01.ISS-198-01.VMS-198-01.,William Seaman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",The environment of the class was extremely disengaged. Learning was not strongly facilitated as we were not given any material to learn. Assignments were poorly explained and felt as though they did not improve my learning as we were not building off any skills discussed in class.
