class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
9542,LAW,180,01,Torts,An analysis of liability for personal injuries and injuries to property.,,4.5,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,45,39,6,0,0,Graded,N,Donald H Beskind
9510,LAW,180,02,Torts,An analysis of liability for personal injuries and injuries to property.,,4.5,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,80,78,2,0,0,Graded,N,Christopher Buccafusco
9539,LAW,180,03,Torts,An analysis of liability for personal injuries and injuries to property.,,4.5,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,45,36,9,0,0,Graded,N,Doriane L Coleman
9550,LAW,180,04,Torts,An analysis of liability for personal injuries and injuries to property.,,4.5,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,80,76,4,0,0,Graded,N,Michael D Frakes
9462,LAW,200,01,Administrative Law,"A study of administrative agencies and legislative authority, information gathering and withholding, rule-making and order-formulating proceedings, judicial review of administrative actions, and constitutional limitations on administrative powers.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,75,24,51,0,20,Graded,N,Matthew D Adler
9478,LAW,201,01,Legal Writing: Craft & Style,"The goal of this course is to learn to effectively edit written work—our own or that of others—by reviewing principles of clear, concise, cohesive, and (yes) stylish writing.",2Ls JDs Only,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,16,16,0,0,7,Credit / No Credit,N,Kendall Gray
9575,LAW,202,01,Art Law,"This course will cover a number of intersections between the law and the people and institutions who constitute the world of the visual arts, including artists, museums, collectors, dealers, and auctioneers.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,30,17,13,0,10,Graded,N,Deborah DeMott
9567,LAW,206,01,International Arbitration,"In today's global economy, parties to cross-border commercial transactions increasingly choose to resolve their disputes through arbitration. This course introduces students to the law and practice of international arbitration. Among other things, the course will consider the formation and enforcement of arbitration agreements; the conduct of arbitral proceedings; the recognition and enforcement of arbitral awards; the international conventions, national laws, and institutional arbitration rules that govern the arbitral process and the enforcement of arbitration agreements and awards; the strategic issues that arise in the course of international arbitration proceedings; and the practical benefits (and disadvantages) of arbitration.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,44,18,26,0,15,Graded,N,Tim Meyer
9465,LAW,210,03,Business Associations,"Surveys the law providing ground rules for the organization, financing, and internal governance of corporations and other forms of business associations such as partnerships and limited liability companies.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,89,42,47,0,20,Graded,N,Bobby E Bishop
9576,LAW,210,10,Business Associations,"Surveys the law providing ground rules for the organization, financing, and internal governance of corporations and other forms of business associations such as partnerships and limited liability companies.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,89,89,0,0,20,Graded,N,Elisabeth Dunlevy de Fontenay
9557,LAW,218,01,Comparative Law,"A study of civil law and common law systems, focusing on legal institutions, legal actors, their roles, and backgrounds. This course will examine the shared Western legal and intellectual heritage and analyze selected problem areas.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,40,21,19,0,15,Graded,N,Shitong Qiao
9616,LAW,226,01,Criminal Procedure: Investigation,"This course is a study of the legal limitations on criminal investigative practices contained in the Fourth, Fifth, and Sixth Amendments to the Constitution. Topics include search and seizure, arrest, the exclusionary rule, electronic surveillance, the privilege against self-incrimination, interrogation, confessions, and the right to counsel.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,75,39,36,0,20,Graded,N,Ben Grunwald
9529,LAW,227,01,Use of Force in International Law,"This course will examine the international law regulating the use of force in the jus ad bellum context. Self-defense, humanitarian intervention, non-state threats (including piracy and criminal insurgencies), the characteristics of peacetime use of force in space and cyberspace, as well as the use of drones against non-state actors, are all included among the topics the class will address.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,30,24,6,0,10,Graded,N,Charles J Dunlap
10526,LAW,227W,01,Use of Force International Law Writing Credit,"While enrolled in Law 227, Use of Force in International Law, students who plan significant research projects on related topics may register for a second credit in order to satisfy the JD SRWP. LAW 227W must be added no later than 7th week of class.",,1,IND,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,30,13,17,0,5,Credit / No Credit,N,Charles J Dunlap
9598,LAW,235,01,Environmental Law,Examination of rapidly growing body of law concerned with interrelationships between human activities and the larger environment. Focus on rationales for environmental protection; risk assessment and priorities.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,40,12,28,0,15,Graded,Y,Jonathan B Wiener
9475,LAW,238,01,Ethics and the Law of Lawyering,"Examination in detail of the 'law of lawyering' relating to such issues as the formation of the attorney-client relationship, conflicts of interest, confidentiality, communications with clients, and areas where specific rules and regulations controlling lawyer behavior are in effect. Course satisfies the ethics requirement.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,89,89,0,0,20,Graded,N,Amy Richardson
9577,LAW,238,02,Ethics and the Law of Lawyering,"Examination in detail of the 'law of lawyering' relating to such issues as the formation of the attorney-client relationship, conflicts of interest, confidentiality, communications with clients, and areas where specific rules and regulations controlling lawyer behavior are in effect. Course satisfies the ethics requirement.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,89,84,5,0,20,Graded,N,Grace Thomas
9540,LAW,238,05,Ethics and the Law of Lawyering,"Examination in detail of the 'law of lawyering' relating to such issues as the formation of the attorney-client relationship, conflicts of interest, confidentiality, communications with clients, and areas where specific rules and regulations controlling lawyer behavior are in effect. Course satisfies the ethics requirement.",Ethics Int'l Legal Practice,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,35,16,19,0,10,Graded,N,Brian K Zuercher
9606,LAW,238,06,Ethics and the Law of Lawyering,"Examination in detail of the 'law of lawyering' relating to such issues as the formation of the attorney-client relationship, conflicts of interest, confidentiality, communications with clients, and areas where specific rules and regulations controlling lawyer behavior are in effect. Course satisfies the ethics requirement.",Criminal Justice,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,20,16,4,0,10,Graded,N,Geovany E Martinez
9464,LAW,244,01,Business and Economics of Law Firm Practice,This course will provide students with an enhanced and vital understanding of law firms as business entities in a competitive and increasingly global market. Prominent law firm leaders will serve as guest lecturers.,,1,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,40,40,0,0,10,Credit / No Credit,N,Bruce Andrew Elvin
9571,LAW,245,01,Evidence,"A study of the theory and rules governing presentation of evidence to a judicial tribunal, including the concepts of relevancy, character evidence, judicial notice, real and demonstrative evidence, and expert testimony.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,89,82,7,0,20,Graded,N,Lisa K Griffin
9578,LAW,245,02,Evidence,"A study of the theory and rules governing presentation of evidence to a judicial tribunal, including the concepts of relevancy, character evidence, judicial notice, real and demonstrative evidence, and expert testimony.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,89,28,61,0,20,Graded,N,Shane T Stansbury
9519,LAW,250,01,Family Law,"A study of legal and policy issues relating to the family, including marriage and divorce. Topics include requirements to marriage, unmarried cohabitation, divorce, spousal support, child custody and support.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,40,39,1,0,10,Graded,N,Karen L Abrams
9476,LAW,255,02,Federal Income Taxation,"An introduction to federal income taxation with emphasis on the determination of income subject to taxation, deductions in computing taxable income, the proper time period for reporting income and deductions, and the proper taxpayer on which to impose the tax.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,75,25,50,0,20,Graded,N,Lawrence Zelenak
9520,LAW,260,01,Financial Accounting,"This course introduces basic accounting principles and practices and their relationship to the law, as well as to study a number of contemporary accounting problems relating to financial disclosure and the accountant's professional responsibility. Students with accounting degrees, MBAs, or who have taken more than a couple of accounting courses are not permitted to enroll.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,44,21,23,0,15,Graded,N,C. J. Skender
9621,LAW,265,01,First Amendment,The basic constitutional law of the free speech-free press clause and the church-state clauses of the First Amendment.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,50,29,21,0,15,Graded,N,Stuart Benjamin
9585,LAW,270,01,Intellectual Property,"A comprehensive introduction to the principal theories of trademark law and unfair competition, patent law, copyright law, and related state and federal doctrines.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,50,18,32,0,15,Graded,N,James D Boyle
9471,LAW,287,01,Principles of Commercial and Bankruptcy Law,Introduction to principles and concepts of commercial law and bankruptcy and their interplay. Prereq: Not open to students who have taken Law 215.,,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,89,57,32,0,25,Graded,N,Steven L Schwarcz
9919,LAW,298,01,Ocean and Coastal Law and Policy,"This course explores laws and policies that affect decisions on United States ocean and coastal resources. We examine statutes, regulations, attitudes, and cases that shape how the United States (and several states) use, manage, and protect the coasts and oceans out to—and sometimes beyond—the 200-mile limit of the Exclusive Economic Zone. We cover government and private approaches to coastal and ocean resources, including beaches, wetlands, estuaries, reefs, fisheries, endangered species, and special areas.",,3,SEM,E,Law School,Online,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,25,13,12,0,5,Graded,Y,Steve E Roady
9483,LAW,300,01,"Legal Analysis, Research and Writing for International Students",A research and writing tutorial designed to introduce international students to the techniques of case and statutory analysis as well as the tools and methods of legal research.,,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,20,17,3,0,8,Graded,N,Rima O Idzelis Brandes
9484,LAW,300,02,"Legal Analysis, Research and Writing for International Students",A research and writing tutorial designed to introduce international students to the techniques of case and statutory analysis as well as the tools and methods of legal research.,,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,21,17,4,0,8,Graded,N,Phyllis Lile-King
9561,LAW,300,03,"Legal Analysis, Research and Writing for International Students",A research and writing tutorial designed to introduce international students to the techniques of case and statutory analysis as well as the tools and methods of legal research.,,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,21,19,2,0,8,Graded,N,James L Stuart
9562,LAW,300,04,"Legal Analysis, Research and Writing for International Students",A research and writing tutorial designed to introduce international students to the techniques of case and statutory analysis as well as the tools and methods of legal research.,,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,20,20,0,0,8,Graded,N,Leslie Ann Griffith
9959,LAW,304,01,Big Bank Regulation,"The walls between the three main sectors of finance (banking, securities and insurance) have broken down, yet at their core banks continue to be somewhat unique in their functions and the challenges they present for financial stability. This course will review this development and focus on the established and emerging regulatory systems, both domestic and international, as well as future challenges and prospects for global and domestic financial reform.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,40,18,22,0,10,Graded,N,Sarah B Raskin
9960,LAW,306,01,Corporate Crime,"This course covers the contemporary practice of criminal law as applied to corporations, and their managers, and the public policy considerations associated with that practice. Coverage includes matters of substantive criminal law, criminal procedure, evidence, attorney ethics, settlement process, and sentencing.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,45,16,29,0,15,Graded,N,Samuel W Buell
9911,LAW,309,01,Children and the Law,"Survey of laws concerning children, including responsibilities of state and family of the child; legal treatment of abused and neglected children; medical treatment of children; adoption; treatment of children accused of crimes; child labor laws. Focus on U.S. laws and policies, as well as international and comparative analysis. Comparison of the role of government in the care of children in the US and other nations' courts to determine eligibility for adoption and treatment of children accused of crimes. The course will address the International Convention on the Rights of the Child.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,15,12,3,0,5,Graded,N,Peggy Davis Nicholson
9952,LAW,316,01,Intro to Cyber Law and Policy,"Introduction to the field of cyber law and policy. Taught by multiple instructors with expertise in government and industry sectors, and will consist of three major components: 1) overview of today's threat landscape and legal frameworks governing approaches to data breaches, cybercrime by state and non-state actors, and cyberwarfare; 2) exploration of legal and policy issues around the collection of personal data and domestic and international data privacy protections; and 3) impact of data-intensive emerging technologies (e.g., Internet of Things, platform media, machine learning, fintech), with an emphasis on how law and policy can ensure technology is used ethically and fairly.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,30,20,10,0,10,Graded,Y,David A Hoffman; Shane T Stansbury
9463,LAW,319,01,Analytical Methods,"This course is designed to help all lawyers develop a more systematic way of thinking about their work. Students steering away from a technical or business curriculum will find this course important because it covers a great deal of material they will see in practice, but will probably never see again in law school. The focus will include Decision Analysis and Game Theory, Contracting, Accounting, Finance, and Economic Analysis of Law.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,25,24,1,0,15,Graded,N,Michael D Frakes
9568,LAW,325,01,Corporate Finance,"The focus of this course is the legal world of corporate finance, in which business and financial risks are allocated through contractual terms. The course examines a series of issues-ranging from practical to theoretical-in connection with complex securities.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,75,53,22,0,25,Graded,N,Aslihan Asil
9617,LAW,330,01,Criminal Law: Federal,"A study of federal criminal jurisdiction and selected federal crimes, including the major offenses used to prosecute political corruption at the federal, state, and local level, drug offenses, conspiracy and organized crime (RICO), forfeiture, and the sentencing guidelines, with an emphasis on the exercise of prosecutorial discretion in the federal system.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,25,10,15,0,10,Graded,N,Erin Christina Blondel
9530,LAW,333,01,Science Law and Policy,"What are the government policies that support science? What can science contribute to law and policy? How do different agencies govern the progress of scientific discovery? How do disparate regulations impact scientific funding in controversial areas like stem cell research? How is scientific research funded? What are the rules regarding research involving individuals, or the role of academic science in national innovation? These questions and more will be explored by reviewing the history of US science policy since World War II, and looking at the interaction of law, science, and policy with an emphasis on the life sciences in the United States.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,25,3,22,0,10,Graded,Y,Michael Waitzkin
9569,LAW,335,01,Private Equity & Hedge Funds,"This three-credit course introduces private equity and hedge funds from both a financial and legal perspective, covering the foundational issues of securities, tax, organizational, and fiduciary law that they raise. Students will learn the basic regulatory framework applicable to fund structuring, fund managers and sponsors, fund offerings, and fund investments and gain experience with the key agreements among the parties involved. In addition, the course will critically assess the current regulation of private equity and hedge funds and proposals for reform.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,75,75,0,0,20,Graded,N,Elisabeth Dunlevy de Fontenay
9924,LAW,336,01,Mergers and Acquisitions,"The course will consider corporate mergers and acquisitions, the laws governing such transactions, and the process of initiating and completing a corporate acquisition. Law 210, Business Associations, may be a prerequisite or corequisite for this course; this may vary by semester. See course browser on Duke Law website for details.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,50,10,40,0,7,Graded,N,Yaron Nili
9920,LAW,342,01,Federal Courts,"Federal Courts stands at the intersection between Constitutional Law and both Civil and Criminal Procedure. It addresses the federalism and separation of powers issues raised by the exercise of federal jurisdiction over disputes, and it assesses the remedies that the federal courts may, or may not, provide for violations of federal constitutional and statutory rights. Although the issues in the course have deep theoretical and historical roots, the subject matter has broad practical importance to modern litigation. This core course is relevant to almost all areas of law practice, and is especially recommended for students who plan to litigate or clerk in the federal or state courts.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,89,85,4,0,25,Graded,N,Ernest A Young
9922,LAW,351,01,U.S. Immigration and Nationality Law,"This course reviews the body of American Immigration and Nationality Law, beginning with a survey of the history and current shape of Immigration Law. The course will address American Immigration Law in the context of the US Constitution, International law and the laws of other nations, the legislative, regulatory, and judicial process which creates, interprets, and enforces the law, and current policy concerns directing the future shape of the law.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,40,14,26,0,15,Graded,N,Emily Ryo
9488,LAW,358,01,Structuring Venture Capital and Private Equity Transactions,"The course will focus on the design and implementation of corporate merger and acquisition transactions, including acquisitions of stock and assets of non-public corporations and acquisitions of publicly-held corporations in negotiated and hostile transactions. The course will cover federal securities law and state corporate law issues, including important forms of private ordering, such as poison pills, lock-ups, earnouts and the allocation of risks by the acquisition agreement. Relevant accounting, tax and antitrust issues and various regulatory considerations will also be covered. Prerequisite: Law 210.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,20,13,7,0,8,Graded,N,W H Johnson
9912,LAW,360,01,International Taxation,An examination of the federal income tax imposed on income earned in foreign countries either by citizens and residents of the United States or by foreign corporations that are controlled by citizens and residents of the United States. Prerequisite: Law 255 or consent of instructor.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,16,11,5,0,7,Graded,N,Shu-Yi Oei
9899,LAW,361,01,International Trade Law,"This course will examine why the WTO is there, how it developed from the GATT to what it is now and how it fits in the wider picture of other international economic institutions such as the World Bank and the IMF (Part I).",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,50,11,39,0,10,Graded,N,Rachel Dougherty Brewster
10527,LAW,361W,01,International Trade Law Writing Credit,While enrolled in Law 361 students who plan significant research projects on related topics may register for two additional credits in order to satisfy the JD SRWP. 361W must be added no later than 7th week of class.,,2,IND,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,6,4,2,0,3,Credit / No Credit,N,Rachel Dougherty Brewster
9953,LAW,363,01,Legislation and Statutory Interpretation,"A study of the theory and practice of legislation and the enforcement of statutes. Topics covered include legal theories of legislation, legislative procedure and process, the role of administration bodies and courts in the enforcement of states, and statute-making beyond the legislature.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,70,55,15,0,20,Graded,N,Margaret H Lemos
9603,LAW,364,01,AI Law and Policy,This course will serve as an essential entry point into the complex world of AI law and policy. Recommended prerequisite: Completion of 1L year. Open to LLMs on application with approval of the instructor.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,40,30,10,0,15,Graded,N,Nita Farahany
9998,LAW,369,01,Patent Law and Policy,"An overview of the legal framework for patents, including statutory requirements for patentability, disclosure requirements, infringement analysis, special problems of collaborative and competitive research, international issues, and the role of patent counsel in litigation.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,25,16,9,0,10,Graded,N,Arti K Rai
9610,LAW,384,01,Securities Regulation,A study of the federal and state securities laws and the industry they govern with emphasis on the regulation of the distribution process and trading in securities.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,60,19,41,0,15,Graded,N,Yaron Nili
9580,LAW,393,01,Trademark Law and Unfair Competition,"Current trademark and unfair competition law inspected from three different viewpoints: theory, case law, and litigation strategy.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,40,35,5,0,15,Graded,N,Jennifer A Jenkins
9473,LAW,395,01,Distinctive Aspects of United States Law,"This course will introduce international students to several of the distinctive aspects of US law in the context of international business disputes litigated in US courts. Focus of the course will be on civil litigation, the discovery process under the Federal Rules of Civil Procedure, the use of expert witnesses by parties, class actions, the civil jury, and punitive damages.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,100,80,20,0,0,Graded,N,Sarah M. Powell
9470,LAW,400,01,Health Justice Clinic,"In-house legal clinic in which students provide legal representation for persons with HIV/AIDS, cancer, and other serious health conditions. Under close supervision of clinical instructors, students represent clients in cases related to the client's health condition, including: estate planning; government benefits; permanency planning for children; health and disability insurance; guardianship; health-related discrimination in employment, housing and public accommodations; health information privacy; and other civil cases related to health. Clinic intensive weekend required.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,8,8,0,0,5,Graded,N,Allison Korn; Hannah Demeritt
9489,LAW,401,01,Advanced Health Justice Clinic,"Available to students who wish to participate for a second semester in the Health Justice Clinic. Students enrolled in advanced clinical studies are required to participate fully in the case work portion of the clinic, performing 100-120 hours of client representation work, but will not be required to attend the class sessions. You must be able to attend the clinic intensive weekend to enroll in this course. Consent of clinic director required.",,1 - 2,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,2,1,1,0,2,Graded,N,Allison Korn; Hannah Demeritt
9531,LAW,405,01,Appellate Practice,Covers the appellate process and the proper techniques involved in brief writing and oral advocacy. Federal appellate judges review student briefs and preside over student oral arguments to provide feedback.,,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,16,13,3,0,7,Graded,N,Allegra Katherine Collins
9581,LAW,407,01,Appellate Litigation Clinic - Fall,"Each team of students will, under the clinic director's supervision, work on an appeal. Work typically includes reviewing the record, legal research, drafting appellate briefs, preparing excerpts of the record for the court, and preparing for oral argument (if the case is calendared for argument). With the court's and the client's permission, a case may be argued by a student. This is a year-long course requiring enrollment in both semesters; to get credit for the fall you must be enrolled in the spring semester. Enrolled students must attend the clinic intensive weekend. For other requirements and scheduling issues, see https://law.duke.edu/academics/course/407/.",,5,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,6,6,0,0,3,Graded,N,Richard B Katskee
9467,LAW,416,01,Children's Law Clinic,A legal clinic focused on the representation of low income children with disabilities. Participation will require classroom training and at least 125 hours of legal work. You must be able to attend the clinic intensive weekend to enroll in this course.,,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Closed,10,10,0,0,5,Graded,N,Crystal M Grant; Peggy Davis Nicholson
9627,LAW,417,01,Advanced Children's Education and Law Clinic,This course is available to students who have participated in one semester of the Children's Education and Law Clinic. Students may enroll only with approval of the Director of the Clinic. Students do not have to attend the clinic intensive weekend.,,3,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,5,0,5,0,0,Graded,N,Crystal M Grant; Peggy Davis Nicholson
9480,LAW,421,01,Pre-Trial Litigation,"This course focuses on the path litigators must navigate prior to trial. We will explore the key components of the pretrial process, beginning with the filing of a law suit. This course provides an opportunity for students to synthesize their knowledge in procedure, evidence and advocacy. Topics include: drafting pleadings; taking and defending depositions; creating and responding to discovery; planning strategy and motions. The course grade will be based on classroom participation, performance and written work.",,3,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,20,19,1,0,7,Graded,N,Coleman Cowan
9534,LAW,422,01,Criminal Trial Practice,"This basic trial skills course covers Opening Statement, Direct Examination, Cross Examination, Impeachment, Exhibits, Expert Witnesses and Closing Argument. Students will prepare and perform these skills using simulated problems and case files. Students receive constructive comments from faculty who are experienced trial lawyers. The course ends with a full jury trial with teams of two students on each side. At the end of the trial, the jury deliberates while students observe. This class is appropriate for students with an interest in trial practice, with a specific focus on trial skills in the context of criminal litigation. Prerequisite or Corequisite: Law 245.",,3,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/04/2025,Open,12,5,7,0,5,Graded,N,Donald H Beskind; Natalie Deborah Hirt
