class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
9324,BIOCHEM,393,15,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Open to first-year students and sophomores with consent of supervising instructor.",,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,3,0,3,0,3,Graded,N,Sudarshan Rajagopal
3087,BIOCHEM,593,01,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,40,9,31,0,40,Graded,N,Meta Kuehn
9325,BIOCHEM,593,02,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Lorena S Beese
9326,BIOCHEM,593,03,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,1,2,0,3,Graded,N,Michael Boyce
9327,BIOCHEM,593,04,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Richard G Brennan
9328,BIOCHEM,593,05,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Shuo Han
9329,BIOCHEM,593,06,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Seok-Yong Lee
9330,BIOCHEM,593,07,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Robert J Lefkowitz
9331,BIOCHEM,593,08,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Kathryn D Meyer
9332,BIOCHEM,593,09,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Terrence G Oas
9333,BIOCHEM,593,10,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Maria A Schumacher
9334,BIOCHEM,593,11,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Huanghe Yang
9335,BIOCHEM,593,12,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Kenichi Yokoyama
9336,BIOCHEM,593,13,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Pei Zhou
9337,BIOCHEM,593,14,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Priyamvada Acharya
9338,BIOCHEM,593,15,Research Independent Study,"Individual research in a field of special interest, under the supervision of a faculty member, the major product of which is a substantive paper or written report containing significant analysis and interpretation of a previously approved topic. Designed for students interested in either a laboratory or a library project in biochemistry.",,1 - 12,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Sudarshan Rajagopal
3098,BIOCHEM,631,01,Contemporary Topics in Membrane Biology,"This course will highlight modern topics regarding biological membranes and membrane proteins that are important for human physiology and disease. Topics include structure and dynamics of biological membranes, structure and function of membrane proteins that play critical roles in cell signaling, diseases related to dysfunction of membrane and membrane proteins, and current efforts on drug discovery. Major techniques used in membrane research will also be covered. The format will be a combination of lectures and discussion of primary literature. Students will be evaluated based on their class participation and performance at the final presentations. Reserved for graduate students; open to undergraduate students by instructor permission.",,2,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,02/23/2026,04/15/2026,Open,18,10,8,0,18,Graded,Y,Seok-Yong Lee
3092,BIOCHEM,668,01,RNA Biology: Co-Transcriptional and Post-Transcriptional Control of Gene Expression,"Explores various aspects of RNA biology and function. Topics will include splicing, translation, RNA: Protein interactions, non-coding RNAs, RNA modifications, viral RNA regulation, RNA structure-function relationships, and RNA-targeted drug discovery. Students will also learn about the major techniques used in RNA research, including in vitro and in vivo methods for understanding global RNA regulation. The format will be a combination of weekly lectures which will also include discussion of primary literature. Students will be evaluated based on their participation and performance during in-class presentations. Students will also write a short mock research grant on a topic of their choosing.",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Wait List,15,15,0,2,15,Graded,Y,Kathryn D Meyer
3096,BIOCHEM,695,01,Understanding NMR Spectroscopy,"Course aimed at graduate students who have some familiarity with high-resolution NMR who wish to deepen their understanding of how NMR experiments actually 'work'. Introduces quantum mechanical tools needed to understand pulse sequences, with emphasis on obtaining good understanding of how experiments actually work. Course also covers advanced biomolecular NMR experiments that enable structural and dynamic characterization of biomolecules. For roughly half of course, students will be expected to follow online lectures that accompany course textbook, with class meetings emphasizing concepts, group discussion, and problem solving. Prerequisites: undergraduate physical chemistry, undergraduate biochemistry, and one year of calculus.",,4,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,15,1,14,0,15,Graded,N,Terrence G Oas
3095,BIOCHEM,746S,01,Biochemistry Seminar,"Required of all first-, second- & third-year biochemistry graduate students. Student presented papers/research. The primary goal of this course is for students to learn how to present the background, data, conclusions and future prospects of their research clearly and concisely. Each second- and third-year student is required to present a seminar annually (in the fall or spring term), with students providing peer evaluations of each presenter.",,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,30,12,18,0,30,Graded,N,Richard G Brennan
